school_latitude,school_longitude,school_zip,total_price_excluding_opt_donation,total_price_including_opt_donation,students_reached,total_donations,num_donors
36.347389,-83.228607,37811,521.32,613.32,40,610.67,6
35.34466143,-82.18640953,28756,264.31,310.95,180,16,1
34.274605,-118.488384,91344,449.3,528.59,200,528.59,2
35.25013,-80.944046,28214,302.03,355.33,100,350.56,9
43.676252,-70.294893,4103,342.41,402.84,95,76.32,3
34.58512878,-90.65005493,72390,2219.42,2611.08,120,0,0
40.815224,-73.944298,10030,11162.52,13132.38,15,11803.39,22
45.407448,-123.817017,97141,431.45,507.59,28,472.29,6
40.674722,-73.927958,11213,1690.99,1989.4,367,90,3
27.147154,-80.207443,34997,492.97,579.96,150,579.97,2
40.229815,-74.75876,8618,412.98,485.86,80,0,0
41.745142,-87.717264,60652,391.24,460.28,26,455.76,3
40.756414,-73.925179,11106,80.75,95,50,95,1
32.18527369,-83.76510791,31070,159.98,188.21,22,188.21,2
39.8679813,-80.28353088,15370,583.64,686.64,21,686.64,2
36.77571242,-89.3784348,63845,436.92,514.02,70,145,4
41.918535,-87.683356,60647,406.67,478.44,35,447.02,8
41.822949,-87.693388,60632,391.26,460.31,60,416.01,5
36.1169014,-115.3024063,89147,147.19,173.16,26,173.16,6
41.716811,-87.552542,60617,303.99,357.64,30,0,0
45.079953,-93.355457,55429,231.19,271.99,30,261.44,5
21.390145,-157.99355,96797,1013.06,1191.84,175,1174.19,5
33.983569,-118.212428,90255,424.85,499.82,24,499.82,1
39.64621,-121.803267,95938,361.94,425.81,60,407.05,8
37.697285,-92.665525,65536,155.95,183.47,23,183.47,6
35.493275,-97.561675,73107,517.41,608.72,25,608.71,4
40.579638,-74.078033,10305,1481.23,1742.62,24,950,3
43.789061,-123.057791,97424,334.49,393.52,45,377.69,5
39.400518,-77.352178,21701,436.39,513.4,65,513.39,2
40.771709,-73.987174,10023,184.89,217.52,100,216.99,8
31.99664533,-81.11610465,31406,345.22,406.14,110,395.47,8
36.179291,-115.230385,89107,645.64,759.58,40,40,1
35.31639127,-85.73121624,37313,496.51,584.13,11,584.13,2
33.58247604,-92.83265954,71701,140.23,164.98,22,164.98,4
32.677666,-96.881615,75237,370.27,435.61,60,435.61,3
35.47552809,-82.57968821,28704,574.31,675.66,85,675.65,4
47.237686,-122.298149,98371,519.39,611.05,27,106.32,4
34.087667,-118.362871,90046,583.24,686.16,8,630.71,5
26.112719,-80.164963,33312,1937.72,2279.67,200,138,4
29.730228,-99.761155,78873,1694.59,1993.64,245,1922.79,16
36.04645908,-80.1126983,27284,197.97,232.91,30,232.55,7
35.502599,-119.278462,93263,912.08,1073.04,20,1035.99,12
42.689472,-84.555786,48910,335.47,394.67,16,394.14,30
32.80149713,-117.1270365,92123,522.38,614.56,16,602.21,12
40.331353,-81.518712,43837,1856.94,2184.64,30,75,2
34.90088,-77.545052,28574,620.21,729.66,15,315,5
40.64519501,-73.94940186,11207,913.17,1074.32,50,0,0
39.905547,-86.018024,46256,318.82,375.08,25,375.08,3
42.427053,-90.438823,61036,468.43,551.09,15,120,4
35.932156,-115.089056,89044,6612.6,7779.53,60,95.32,5
40.62092029,-74.03006114,11209,183.35,215.71,6,215.71,5
41.313022,-72.942511,6511,144.1,169.53,150,144.1,1
36.22764766,-86.72072388,37216,353.35,415.71,45,415.71,10
40.871163,-74.163015,7013,770.56,906.54,55,345,4
35.338122,-78.666485,28339,409.34,481.58,175,481.58,9
33.15101244,-95.95424317,75422,514.51,605.31,20,596.31,16
39.921219,-75.160378,19148,135.5,159.41,30,157.64,5
39.394205,-107.206441,81623,537.16,631.95,25,614.31,11
34.054035,-118.435699,90024,3349.49,3940.58,110,175,3
40.669595,-73.89278,11207,191.18,224.92,13,224.92,2
42.241855,-72.72497,1073,426.86,502.19,300,502.19,9
32.723106,-83.687241,31216,246.89,290.46,25,290.46,3
40.40884942,-79.97972511,15210,1769.26,2081.48,50,330,7
34.877269,-76.902297,28532,490.85,577.47,20,0,0
47.890138,-120.15394,98831,190.64,224.28,38,224.28,1
41.567626,-73.062981,6708,349.11,410.72,100,410.72,3
47.187196,-122.547959,98498,513.53,604.15,20,0,0
33.370754,-111.755203,85234,371.15,436.65,22,436.65,3
42.326042,-71.106812,2130,885.93,1042.27,36,1042.27,16
45.758925,-108.535512,59101,250.3,294.47,23,293.59,6
32.31198502,-95.25283813,75799,151.8,178.59,75,178.58,2
35.719046,-81.769213,28655,259.47,305.26,20,287.61,10
38.781853,-90.305923,63033,302.39,355.75,411,329.07,2
40.710754,-73.996806,10038,1417.67,1667.85,25,1667.85,1
39.647359,-75.687468,19702,321.41,378.13,25,378.13,5
35.323464,-97.459378,73160,308.82,363.32,24,363.32,6
39.79035568,-86.20885468,46222,1362.13,1602.51,9,40,1
39.069614,-84.181175,45103,328.97,387.02,180,384.91,14
41.56644,-72.65645,6457,734.39,863.99,100,739.19,4
39.511937,-92.443268,65239,714.07,840.08,15,110,3
34.189835,-118.620003,91307,670.21,788.48,30,145,4
36.167097,-80.361975,27040,554.42,652.26,16,120,3
42.032409,-73.332236,6018,198.49,233.52,17,233.52,7
35.546478,-77.351726,27858,218.12,256.61,21,256.61,3
33.43482101,-112.5517367,85326,635.36,747.48,75,740.95,18
34.024075,-84.489892,30066,2877.25,3385,35,460,4
36.095005,-80.265729,27104,619.12,728.38,600,726.61,10
34.087667,-118.362871,90046,804.54,946.52,8,933.46,4
41.154416,-80.657514,44505,1552.45,1826.41,8,150,2
28.583097,-81.217699,32817,445.92,524.61,12,510.77,8
47.051189,-122.823271,98516,302.45,355.82,100,355.82,1
41.103808,-81.499167,44310,132.52,155.91,100,155.9,5
34.097773,-117.975963,91706,150.53,177.09,23,173.56,5
28.488635,-81.599581,34786,415.67,489.02,16,489.02,10
33.470673,-112.196518,85035,225.55,265.35,24,265.35,2
40.72979048,-73.98299307,10009,435.98,512.92,200,512.92,6
35.688882,-105.95597,87501,1019.07,1198.91,70,1198.91,8
40.838261,-73.866051,10460,511.05,601.24,18,601.24,2
38.752922,-90.313082,63135,384.24,452.05,20,387.99,2
38.887186,-94.34062,64082,203.14,238.99,65,231.93,4
33.971302,-118.276108,90003,295.52,347.67,24,0,0
33.923894,-118.24613,90059,384.24,452.05,999,452.04,2
47.15901867,-88.5723339,49930,638.98,751.74,120,0,0
41.27210999,-95.81692505,51503,750.99,883.52,28,25,1
33.696647,-84.51413,30331,722.63,850.15,24,850.15,2
34.17835,-118.379478,91601,551.3,648.59,22,100,1
42.92514,-85.672119,49507,430.06,505.95,120,505.96,9
33.842982,-84.338702,30319,1422.64,1673.69,30,8,1
32.947105,-96.87307,75006,1450.98,1707.04,18,60,3
21.344914,-157.931017,96818,1655.54,1947.69,25,1938.87,5
28.63701,-80.847614,32796,612.31,720.36,85,20,1
30.452251,-84.266602,32308,192.38,226.33,23,226.33,4
42.32639015,-85.24589315,49037,290.31,341.54,154,341.55,7
42.348512,-71.069114,2116,283.74,333.81,80,333.28,14
35.953651,-84.121918,37931,315.7,371.41,100,6.32,1
42.978189,-85.689718,49504,1004.36,1181.6,25,0,0
33.913784,-117.216453,92553,193.03,227.09,29,225.06,3
37.718807,-122.407024,94134,1092.21,1284.95,25,39.9,1
38.805747,-90.344197,63031,634.92,746.96,23,746.96,13
43.676252,-70.294893,4103,839.34,987.46,72,952.16,12
42.33514786,-83.10865784,48210,740.49,871.16,400,0,0
36.423033,-81.825071,37683,893.73,1051.45,21,0,0
40.74186444,-74.16908607,7102,144.55,170.06,120,170.05,3
39.27851229,-84.45347226,45225,319.23,375.56,400,372.04,5
36.108196,-79.78723,27405,503.21,592.01,150,334,7
40.678551,-73.966339,11238,342.66,403.13,18,378.42,7
40.34262,-74.081471,7701,176.34,207.46,25,207.46,3
32.94687571,-96.5254218,75089,516.18,607.27,22,607.27,8
40.675881,-73.869535,11208,485.17,570.79,350,160,1
34.85674448,-82.30151832,29615,143.31,168.6,250,168.6,5
42.92514,-85.672119,49507,892.75,1050.29,95,920.5,7
32.76190169,-117.1287203,92116,657.27,773.26,29,772.37,7
34.275783,-118.723803,93063,294.9,346.94,60,346.94,1
41.29424259,-72.94528328,6519,432.61,508.95,48,508.96,10
36.305604,-119.346779,93277,582.6,685.41,170,681,14
44.507137,-88.015282,54301,419.77,493.85,16,487.99,5
35.176302,-80.756732,28212,198.19,233.16,105,229.99,5
32.556587,-84.974879,31904,161.83,190.39,27,185.62,5
32.804039,-116.946636,92021,258.48,304.09,50,304.1,3
47.385975,-122.208748,98031,251.14,295.46,19,295.46,10
38.062656,-85.717998,40109,608.55,715.94,60,10,1
40.83440781,-73.88737488,10460,405.59,477.16,15,405.59,1
38.906368,-119.963348,96150,251.26,295.6,24,290.07,4
32.876465,-96.869202,75220,1867.83,2197.45,999,2197.45,2
41.718934,-87.620701,60628,356.02,418.85,150,417.08,4
41.576448,-87.244184,46405,154.43,181.68,300,181.69,2
40.842321,-80.668014,44408,621.74,731.46,50,170,5
33.550063,-81.674726,29801,432.69,509.05,16,60,2
35.590487,-82.490538,28805,1144.8,1346.82,22,1338,13
39.781798,-77.376841,17320,537.49,632.34,22,626.87,17
39.228106,-76.858089,21044,558.17,656.67,37,652.26,4
29.800802,-95.390766,77008,2770.5,3259.41,180,866,12
41.170125,-73.208586,6605,285.08,335.39,60,335.39,7
42.365671,-71.034994,2128,752.49,885.28,21,0,0
38.24699,-122.895264,94971,260.89,306.93,30,306.93,3
39.818237,-104.908836,80022,363.91,428.13,50,426.36,11
41.515863,-92.087529,52316,10006.95,11772.88,200,10006.95,2
33.903825,-84.014664,30044,680.62,800.73,12,0,0
36.08997167,-95.79273375,74012,149.92,176.38,130,170.55,2
36.09650803,-95.77600861,74134,595.5,700.59,20,328.88,9
43.19848422,-77.63495588,14615,402.31,473.31,25,473.31,4
43.736026,-70.550267,4084,343.1,403.65,25,403.65,2
40.815577,-73.902104,10455,587.51,691.19,75,677.07,5
29.850575,-95.595309,77041,1673.22,1968.49,54,1968.49,3
47.706691,-117.387091,99207,423.52,498.26,12,498.26,4
38.95403,-77.02409,20011,638.65,751.35,20,751.35,9
41.958648,-87.782029,60634,282.74,332.64,30,332.64,4
39.043684,-94.834741,66226,759.41,893.42,38,247.92,5
40.919878,-73.840702,10552,172.05,202.41,100,202.41,2
33.908315,-84.112378,30047,2120.82,2495.08,120,2495.08,1
40.720859,-74.053946,7302,1036.22,1219.08,103,1219.08,6
41.881211,-87.649847,60607,231.98,272.92,40,272.92,6
42.125847,-80.076714,16503,260.49,306.46,21,306.45,3
42.874829,-97.381109,57078,302.8,356.24,25,347.41,6
36.112347,-115.247925,89147,149.39,175.75,22,0,0
34.152603,-118.386612,91602,1180.72,1389.08,230,1212.61,3
27.763412,-82.650627,33705,148.69,174.93,30,152.87,3
37.730931,-122.483721,94132,760.27,894.44,200,635,6
40.815577,-73.902104,10455,183.46,215.84,25,214.07,5
36.829743,-121.393038,95023,302.08,355.39,30,0,0
29.767996,-95.612771,77079,635.96,748.19,40,56.32,2
34.272862,-86.219848,35950,329.73,387.92,100,378.1,3
30.462049,-86.586479,32579,235.04,276.52,40,275.64,25
41.743839,-72.592545,6118,384.52,452.38,15,452.38,4
47.552265,-122.296349,98108,4329.61,5093.66,45,99,1
35.15953,-80.71374,28105,895.65,1053.71,27,0,0
42.320843,-83.297813,48127,467.15,549.59,30,50,1
40.828574,-73.917727,10456,392.09,461.28,20,461.29,2
36.02543,-78.90802,27704,174.88,205.74,65,204.69,8
45.43041611,-69.10709381,4414,137.42,161.67,50,160.8,17
39.14466,-94.660674,66104,649.63,764.27,24,706.95,2
33.833399,-117.923631,92805,414.4,487.53,100,6.32,1
33.678092,-84.188824,30038,269.87,317.49,24,20,1
42.892769,-76.108392,13084,224.9,264.59,20,261.71,61
37.92363358,-122.3443375,94804,472.58,555.98,23,495.08,3
35.236233,-96.683131,74868,451.95,531.71,22,528.18,11
39.087782,-94.40635,64050,163.47,192.32,20,190.2,12
36.666138,-121.668289,93901,190.34,223.93,25,218,2
42.318787,-83.091362,48209,344.02,404.73,80,0,0
34.99703,-106.711908,87105,350.56,412.42,5,412.42,9
34.719143,-80.77328,29720,1253.37,1474.55,18,1359.87,13
39.940819,-83.291759,43162,671.95,790.53,15,335,5
47.45287746,-122.285711,98188,494.49,581.75,35,30,2
32.880854,-97.415024,76179,212.79,250.34,35,250.34,1
40.740555,-74.039162,7030,373.32,439.2,20,439.2,9
40.821729,-73.916974,10451,427.32,502.73,100,482.79,4
34.061015,-118.044598,91733,151.47,178.2,300,177.09,7
42.71064006,-71.16258994,1841,452.19,531.99,75,519.64,9
32.6070137,-117.0502853,91911,145.94,171.69,23,171.69,1
35.413782,-97.538936,73119,499.82,588.02,30,0,0
40.697253,-74.091813,7305,435.95,512.88,70,510.24,10
35.428656,-80.737752,28027,155.48,182.92,50,0,0
41.710179,-70.079166,2645,278.61,327.78,35,327.78,3
34.848296,-82.407139,29601,203.43,239.33,27,238.21,7
40.631962,-73.923897,11234,421.69,496.11,18,0,0
37.963152,-120.308697,95370,156.76,184.42,20,156.76,1
35.925838,-86.881744,37064,414.03,487.09,13,100,4
35.95370865,-96.00241089,74033,329.84,388.05,25,0,0
37.903002,-97.781251,67543,565.56,665.36,16,120,4
37.75181475,-122.4046261,94110,433.96,510.54,22,510.54,2
40.88291846,-73.83029155,10475,1146.49,1348.81,13,50,1
41.87901042,-87.65882045,60607,1039.92,1223.44,42,1135.2,8
41.76500715,-87.65797757,60636,598.4,704,28,704,2
33.647091,-84.495819,30344,1187.1,1396.59,19,40,3
37.301429,-121.947527,95008,339.78,399.74,22,399.74,5
29.882017,-95.557234,77040,1491.35,1754.53,15,1754.53,1
44.97007819,-93.08250786,55130,875.82,1030.38,23,1030.37,10
39.40739,-86.158584,46181,333.79,392.69,120,392.7,4
39.773575,-105.002953,80211,912.72,1073.79,25,1073.79,1
28.013741,-82.452843,33604,456.37,536.91,20,536.91,11
32.807251,-96.749886,75214,2049.85,2411.59,70,2411.59,1
38.95403,-77.02409,20011,398.83,469.21,50,469.21,2
39.36699295,-76.6685257,21209,619.1,728.35,27,337.64,6
27.895874,-81.588539,33853,358.25,421.47,30,421.47,2
42.461697,-71.022942,1906,633.36,745.13,100,743.37,21
47.845657,-122.315605,98037,2494.56,2934.78,160,5297.56,3
42.380127,-83.246609,48223,429.28,505.04,25,50,1
33.91293,-83.507902,30622,2131.8,2508,50,320,2
26.701763,-80.090548,33409,161.41,189.89,18,189.01,8
40.765472,-73.794319,11358,779.24,916.75,30,916.75,15
30.719593,-88.145359,36618,1290.93,1518.74,22,25,1
26.272621,-80.110283,33064,171.9,202.24,60,180.18,2
40.321595,-111.69618,84057,363.94,428.16,21,428.16,6
25.742291,-80.347515,33165,1947.34,2290.99,240,0,0
33.52291679,-84.34481078,30236,330.68,389.04,130,389.04,3
40.02942,-75.138233,19141,667.8,785.65,25,95,3
30.018385,-95.419517,77073,432.79,509.16,60,10,1
33.957516,-84.362633,30328,783.71,922.01,50,783.71,1
36.131634,-115.100128,89121,546.07,642.44,23,260.9,5
34.037308,-118.279442,90015,827.28,973.27,44,170,6
37.614285,-122.035057,94544,610.37,718.08,652,718.08,3
42.42007,-83.301724,48240,1420.78,1671.51,550,1648.91,37
41.333542,-74.372444,10921,650.52,765.32,250,765.32,8
40.706965,-73.945413,11206,1247.99,1468.22,600,0,0
35.35639778,-80.98723255,28120,368.23,433.21,48,409.48,7
35.500602,-97.659312,73008,851.2,1001.41,20,0,0
37.539596,-121.98493,94538,610.34,718.05,50,651.89,20
38.730163,-77.0936,22309,243.14,286.05,350,286.05,4
33.286295,-117.220577,92003,703.84,828.05,25,801.58,11
41.55566,-70.615639,2540,182.24,214.4,8,214.4,2
40.246316,-111.679152,84604,163.89,192.81,25,192.81,5
31.341143,-109.543318,85607,323.26,380.31,31,380.3,2
35.454792,-81.02536,28037,538.9,634,100,634,17
42.065326,-71.013122,2302,697.16,820.19,80,0,0
42.24254429,-71.12330899,2136,1398.21,1644.95,350,1458.21,7
30.635286,-92.418216,70554,202.56,238.31,38,0,0
44.0140686,-123.032959,97405,2134.22,2510.85,50,2436.2,33
34.702359,-85.763779,35765,228.04,268.28,20,261.22,3
39.783872,-86.196613,46222,204.99,241.16,20,241.17,4
39.443114,-88.592836,61957,435.98,512.92,20,508.52,9
41.63713016,-87.6131773,60419,271.56,319.48,12,0,0
32.483536,-88.312216,36925,1142.81,1344.48,20,1170.13,17
40.720577,-73.861427,11374,1651.84,1943.34,28,0,0
32.090748,-81.167137,31408,225.07,264.79,20,264.79,4
41.254089,-95.891876,51501,194.52,228.85,18,228.85,3
30.547514,-97.868701,78641,514.36,605.13,22,105.92,4
39.724911,-104.994003,80204,385.61,453.66,25,453.66,11
41.975503,-87.65788,60640,213.59,251.28,20,251.29,2
32.736869,-117.121949,92104,352.52,414.73,26,414.73,5
43.18952942,-77.63004303,14613,1520.93,1789.33,9,70,3
35.514732,-120.684823,93422,866.87,1019.85,65,1018.08,12
34.18387882,-118.5382795,91335,1229.44,1446.4,130,1446.4,1
33.65712,-84.617377,30349,972.46,1144.07,45,0,0
34.11895,-84.48111,30188,981.14,1154.28,25,982.34,2
41.173179,-111.941888,84403,309.12,363.67,25,131.9,5
34.113937,-117.88509,91702,342.38,402.8,25,30,1
33.67579651,-117.9898834,92648,796.55,937.12,260,151.86,8
30.085135,-94.189733,77706,315.17,370.79,63,331.12,6
41.096172,-80.70166,44509,315.42,371.08,600,371.08,2
29.794908,-82.493291,32615,1926.18,2266.09,22,0,0
35.37985056,-81.36975796,28021,192.85,226.88,23,209.24,2
40.47999573,-79.97634888,15209,289.5,340.59,30,340.59,4
40.172731,-79.528368,15666,141.64,166.64,15,166.64,4
41.677883,-87.50679,46394,188.04,221.22,130,216.81,5
28.475545,-81.27068,32829,594.17,699.02,18,699.02,10
41.809917,-87.672082,60609,994.63,1170.15,350,0,0
47.43535,-122.281452,98188,492.98,579.98,650,579.98,5
35.040253,-80.988255,29708,523.9,616.35,100,616.36,2
41.921018,-87.721928,60647,435.99,512.93,800,50,2
33.964676,-83.394226,30601,141.19,166.11,21,166.11,2
34.7962109,-81.46814,29364,142.16,167.25,83,142.16,1
25.93153,-80.272967,33055,420.62,494.85,20,25,1
44.036797,-122.965088,97478,1044.98,1229.39,530,1229.37,22
42.007657,-87.672593,60626,555.77,653.85,20,630.91,11
41.217153,-73.169382,6610,141.54,166.52,30,166.51,5
40.703652,-73.611474,11550,364.94,429.34,32,40,2
39.616786,-78.233721,25411,298.85,351.59,140,333.59,5
41.398907,-90.902428,61259,271.47,319.38,15,0,0
30.344366,-81.723869,32254,424.09,498.93,170,498.93,1
29.789643,-95.211286,77013,1618.97,1904.67,22,0,0
35.578108,-81.212266,28650,279.75,329.12,80,328.5,12
40.80267,-73.965382,10025,2712.44,3191.11,350,0,0
38.796134,-90.514915,63301,423.76,498.54,40,484.42,9
36.849245,-79.926987,24102,192.4,226.35,18,216.47,4
38.770287,-77.457703,20110,168.24,197.93,40,197.93,2
45.448093,-95.003833,56312,1411.67,1660.79,300,1590.2,12
42.73204878,-71.78514674,3063,376.36,442.78,80,442.78,6
19.63265,-155.976798,96740,2100.18,2470.8,20,2460.78,4
42.281126,-89.127251,61101,1079.47,1269.96,40,0,0
40.849148,-73.915939,10453,614.64,723.11,5,633.11,4
25.903046,-80.308561,33014,1270.9,1495.18,20,0,0
38.73903,-89.686445,62249,456.49,537.05,24,480.99,7
39.847816,-104.969574,80229,312.29,367.4,24,367.4,5
37.458332,-121.905884,95035,334.23,393.21,27,393.21,3
41.126788,-85.131274,46825,465.15,547.24,26,0,0
33.79955918,-117.2348265,92570,1659.41,1952.25,15,85,4
41.946583,-87.690902,60618,285.96,336.42,60,336.42,6
40.862515,-79.902313,16001,570.82,671.55,80,621.19,2
40.738867,-73.254822,11706,427.76,503.25,350,0,0
38.412286,-82.421163,25701,456.18,536.68,21,534.92,10
40.842142,-73.891269,10457,347.66,409.01,25,395.78,4
33.470673,-112.196518,85035,202.38,238.09,35,238.09,4
39.146919,-76.715582,21076,233.75,275,23,266.18,6
47.921763,-122.235878,98204,229.85,270.41,50,270.41,9
38.585356,-75.278079,19966,143.16,168.42,10,10,1
36.22334819,-94.22128481,72762,304.36,358.07,650,340.61,6
41.45169449,-82.15599823,44052,171.08,201.27,32,25,1
43.292648,-73.621323,12803,309.42,364.02,80,364.02,7
41.221695,-73.232128,6606,156.83,184.51,25,184.51,2
43.718824,-98.033423,57301,168.99,198.81,150,197.4,3
47.55786133,-122.2874832,98118,1027.11,1208.36,20,1203.96,13
41.954516,-87.668873,60613,2038.61,2398.36,60,2389.54,18
39.672916,-105.044776,80219,253.27,297.96,25,297.97,6
37.963152,-120.308697,95370,153.13,180.15,25,166.64,3
28.327648,-81.235809,34771,146.81,172.72,480,172.72,1
45.046233,-93.291685,55430,511.57,601.85,28,575.38,5
36.355204,-87.662681,37061,760.78,895.04,75,75,2
32.940901,-80.474865,29435,324.95,382.29,525,324.95,1
32.846883,-97.416961,76179,597.13,702.51,44,6.32,1
36.02543,-78.90802,27704,321.21,377.89,7,375.9,11
40.868081,-86.872462,47959,226.84,266.87,20,253.64,6
32.483536,-88.312216,36925,1832.5,2155.88,25,1832.5,1
36.056322,-80.223429,27107,898.82,1057.44,30,1039.79,8
32.731361,-96.55854,75181,794,934.12,90,794,1
38.16472018,-93.99717947,64724,495.99,583.52,8,537.62,14
47.525716,-122.627076,98366,459.3,540.35,500,540.36,8
36.540508,-82.423164,37664,238.64,280.75,18,280.76,3
28.028748,-82.771495,34698,322.32,379.2,150,379.2,13
38.532238,-89.129648,62801,224.64,264.28,130,264.28,3
35.0366438,-90.00752937,38116,533.4,627.53,20,618.01,18
38.84247302,-121.2905539,95648,383.91,451.66,64,451.66,6
40.79372965,-73.94942053,10029,921.27,1083.85,115,716,6
38.408545,-85.753462,47172,336.89,396.34,200,396.34,1
34.96497463,-120.4146505,93454,219.12,257.79,33,257.79,5
37.531174,-77.42141,23223,334.49,393.52,20,393.16,13
47.54773331,-122.3525772,98106,2913.97,3428.2,300,15.9,1
34.010367,-118.268408,90011,320.84,377.46,32,0,0
43.03349,-76.068915,13214,874.82,1029.2,22,985.08,19
33.727909,-117.899712,92704,245.15,288.41,27,245.15,1
43.64085007,-116.2357101,83703,160.63,188.98,350,0,0
40.615929,-73.912835,11234,133.47,157.02,26,148.1,16
39.06148986,-81.39012558,26143,517.19,608.46,300,0,0
41.89262733,-87.71864846,60624,268.65,316.06,25,311.4,9
41.081785,-73.523099,6907,578.06,680.07,20,680.07,6
34.95042,-80.864984,29707,464.19,546.11,28,546.11,2
39.924014,-75.227479,19142,349.1,410.71,29,410.18,10
33.349317,-111.912178,85284,390.5,459.41,55,446.17,6
40.66007048,-73.9138142,11212,349.92,411.67,200,402.85,2
32.847783,-97.324795,76131,334.49,393.52,42,392.4,5
36.095642,-115.220222,89118,686.09,807.16,8,0,0
40.74407578,-74.00460052,10011,167.02,196.49,150,196.49,4
33.782496,-83.860787,30052,193.12,227.2,63,213.79,24
36.275283,-79.096473,27541,821.29,966.22,300,966.22,8
34.88243862,-84.20437526,30560,380.63,447.8,25,447.79,5
46.591286,-120.525734,98902,1610.24,1894.4,42,0,0
34.76076,-112.465352,86323,1007.8,1185.65,26,692,3
42.580168,-82.898512,48043,824.73,970.27,40,958.16,7
40.720577,-73.861427,11374,1437.62,1691.32,27,1689.87,5
35.02968216,-114.5875092,86426,246.21,289.66,23,55,1
